keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop
http://t.co/djzVS5uGqJ,LINK,0.0,10,20,13,RT Amazon3PSellers: #BlackFriday Deal: Save 29% on this #Sony Bluetooth Wireless Speaker from BeachCamerahttp://t.co/djzVS5uGqJ http://t�,10,20,13
Digital Week sale,OTHER,0.600000024,12,24,16,RT AmazonVideo: Shop your favorite TV shows during our Digital Week sale now through January 3rd: http://t.co/tdJpdP9i5N http://t.co/Z1GF�,12,24,16
@TweedleLeigh,USERNAME,0.0,0,0,0,TweedleLeigh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
wireless Bluetooth headphones,OTHER,0.330359995,24,53,34,Need new wireless Bluetooth headphones? 64% off Lightning Deal (while supplies last) http://t.co/Mp8OMoluZf http://t.co/rUMh4AyzS2,24,53,34
@UnrulyFan,USERNAME,0.0,0,0,0,UnrulyFan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#MaddenCover,HASHTAG,-1.077041745,80,94,84,RT amazongames: Make sure your vote is heard for the new #MaddenCover! http://t.co/H3BiaJsZVa http://t.co/RmuCPHnYOV,40,47,42
@largerthanlif3,USERNAME,0.0,0,1,0,largerthanlif3 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
http://t.co/ULpY6d4YPV,LINK,0.0,17,29,21,How much AmazonVideo HBO can you watch in a day? Try a free month of Amazon Prime to find out http://t.co/ULpY6d4YPV http://t.co/stvHOGATbq,17,29,21
@xiAmChanelx,USERNAME,0.0,1,3,1,xiAmChanelx early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,1,3,1
@TheDailyShow,USERNAME,0.220775872,54,40,49,Enter for a chance to win TheDailyShow's America (The Book) https://t.co/0WuJZyFXas NoPurcNec #AmazonGiveaway http://t.co/2dUzRSMen5,54,40,49
@BarbaraGraczyk,USERNAME,0.0,0,0,0,BarbaraGraczyk early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
the reminder,OTHER,0.0,8,100,40,ActuallyNPH thanks for the reminder. But amazonprimenow in NYC gives us 2 more days to decide what to get you. hmmm #DecisionsDecisions,8,100,40
http://t.co/BXG64WqjCY,LINK,0.0,13,27,17,Take a picture of today's 29% off Bonus Deal of the Day before it's gone http://t.co/Pr63tu7VUr http://t.co/BXG64WqjCY,13,27,17
http://t.co/oa5wJGthir,LINK,0.0,25,57,36,Bucket List Book: The Man Who Mistook His Wife For A Hat: And Other Clinical Tales #100Books http://t.co/oa5wJGthir http://t.co/ULjcfSQLVH,25,57,36
@ivanlennon75,USERNAME,0.0,0,0,0,ivanlennon75 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@MaeleenH,USERNAME,0.0,8,19,11,RT MaeleenH: amazon #100 books Mary Poppins of course because she is practically perfect in every way!,8,19,11
@WhyYaGottaB,USERNAME,0.0,0,0,0,WhyYaGottaB early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@keem773,USERNAME,0.0,0,2,0,keem773 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@kooldudean,USERNAME,0.0,0,2,0,kooldudean early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@sbowlshuffle,USERNAME,0.0,0,0,0,sbowlshuffle early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Brewshell,USERNAME,0.0,0,0,0,Brewshell early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@heytrisha,USERNAME,0.0,0,2,0,heytrisha early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@PsLair,USERNAME,0.0,0,0,0,PsLair early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@ddmbridges,USERNAME,0.0,0,2,0,ddmbridges early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@LPeldo,USERNAME,0.0,0,2,0,LPeldo early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jbhrr2b57,USERNAME,0.0,0,2,0,jbhrr2b57 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@brwarning,USERNAME,0.0,0,2,0,brwarning early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/8WwWHvnx7K,LINK,0.0,11,26,16,A hat fit for a champion http://t.co/8WwWHvnx7K http://t.co/aM4QIlXbuI,11,26,16
@Gin_Tonic,USERNAME,0.0,0,2,0,Gin_Tonic early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/933j9fTcya,LINK,0.0,33,38,34,Get 25 paid apps and games worth up to $105 free Thursday through Saturday. http://t.co/933j9fTcya amazonappstore http://t.co/4fugUVLpzK,33,38,34
@WuffydScott,USERNAME,0.0,0,3,1,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
http://t.co/rJWP70lFSa,LINK,0.0,14,28,18,Time flies when you're saving 45% off http://t.co/rJWP70lFSa #DealOfTheday,14,28,18
narrow victory,OTHER,0.75,50,33,44,Enter this #AmazonGiveaway for a chance to win &amp; celebrate #Combos' narrow victory in the #CandyBracket https://t.co/znrE5FaEfc NoPurchNec,50,33,44
http://t.co/TLvr4jNFJc,LINK,0.0,14,31,19,RT mcwm: Solid #StarWarsDay game amazon http://t.co/TLvr4jNFJc http://t.co/JKy2DgP83U,14,31,19
@gloriablack121,USERNAME,0.0,0,0,0,gloriablack121 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@vickykirk2,USERNAME,0.0,0,2,0,vickykirk2 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@joncelli,USERNAME,0.0,0,2,0,joncelli early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/jPxCWDfU3r,LINK,0.0,57,98,71,Father's Day gift idea: Let dad kick back relax and let this robot mow his lawn  http://t.co/99tke7zmtn http://t.co/jPxCWDfU3r,57,98,71
@gatesofhistory,USERNAME,0.0,0,0,0,gatesofhistory early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@BabLyench,USERNAME,0.0,0,0,0,BabLyench early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Shoedawg,USERNAME,0.0,0,0,0,Shoedawg early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@mariehumphrey,USERNAME,0.0,0,0,0,mariehumphrey early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@delaham,USERNAME,0.0,1,0,0,delaham early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,1,0,0
@vanessaknits,USERNAME,0.0,0,0,0,vanessaknits early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Ginnyg71,USERNAME,0.0,0,2,0,Ginnyg71 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@kk_keeley,USERNAME,0.0,0,0,0,kk_keeley early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@alliefaye232,USERNAME,0.0,0,2,0,alliefaye232 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jhc041378,USERNAME,0.0,0,0,0,jhc041378 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/NaJoup1FHW,LINK,0.0,12,33,19,Gold Box Deal of the Day: Up to 65% Off Select Sennheiser and Bose Headphones http://t.co/NaJoup1FHW #BlackFriday,12,33,19
wookiee costume,OTHER,0.0,44,72,53,In case you want to wear a wookiee costume to your next board meeting http://t.co/urYJ1TIXct http://t.co/D6aKD93cGg,44,72,53
@UnleashedKWAM,USERNAME,0.0,0,0,0,UnleashedKWAM early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@perkins101482,USERNAME,0.0,0,2,0,perkins101482 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
https://t.co/uDJdGbAlGU,LINK,0.0,25,52,34,Don't lose your 2014 memories! Prime members enjoy free unlimited photo storage #PrimePhotos https://t.co/uDJdGbAlGU http://t.co/Si2Iyy7hDM,25,52,34
#Tomorrowland,HASHTAG,0.1000000015,26,67,39,In preparation for disneypictures' #Tomorrowland we're excited to share with you the BlastFromPast store http://t.co/ygSbA0Cedr,14,33,20
@hworth84,USERNAME,0.0,0,0,0,hworth84 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@RedAndroid,USERNAME,0.0,0,0,0,RedAndroid early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@crunchy_banana,USERNAME,0.0,0,2,0,crunchy_banana early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/XJO1xuQreU,LINK,0.0,23,43,30,67% off #CyberMonday Lightning Deal: Portable phone + tablet charger (while supplies last) http://t.co/bObMC01OHG http://t.co/XJO1xuQreU,23,43,30
@4Flanigan,USERNAME,0.0,0,0,0,4Flanigan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/QOuJosRwEb,LINK,0.0,10,25,15,Planting pruning weeding and seeding�give us the dirt on your gardening plans this weekend. http://t.co/QOuJosRwEb,10,25,15
@dabomb408,USERNAME,0.0,0,2,0,dabomb408 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
JK Rowling,OTHER,0.0,12,31,18,RT wesrford: amazon RL Stine caught my curiosity but JK Rowling made me a book worm. #100Books,12,31,18
@mosesruddja,USERNAME,0.0,0,0,0,mosesruddja early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
https://t.co/tppqzp9nGU,LINK,0.0,11,13,11,RT ReviewSignal: Backup your data with a Kingston Digital DataTraveler SE9 8GB USB 2.0 from our #AmazonGiveaway https://t.co/tppqzp9nGU,11,13,11
limited time offer,OTHER,0.490749985,12,30,18,Where do you stroll? Save 39% on BOB Strollers (limited time offer) http://t.co/N3HPCBWOEk http://t.co/82dOWixW2w,12,30,18
http://t.co/szNGkfXhZH,LINK,0.0,21,45,29,How Lincoln led: Team of Rivals #100Books http://t.co/szNGkfXhZH http://t.co/uH9tQbrJ5w,21,45,29
@deshwasan,USERNAME,0.0,0,0,0,deshwasan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@marlenem891,USERNAME,0.0,0,3,1,marlenem891 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
@TVBossyPants,USERNAME,0.0,2,1,1,ChocoIatePie TVBossyPants there may or may not be a chance to win some candy throughout this tournament...,2,1,1
Nocturnal space fun,OTHER,0.0,7,5,6,RT amazonappstore: When sleep sets in that's when real adventures begin! Nocturnal space fun awaits in Sweet Drmzzz.#FreeAppoftheDayhtt�,7,5,6
@svvoulga,USERNAME,1.200000048,9,28,15,RT svvoulga: I love how I go to the amazon homepage and everything is #Green for #StPatricksDay !,9,28,15
browsing today,OTHER,0.75,16,30,20,Start your morning off by browsing today's most popular Amazon Saturday coupons http://t.co/YuEEW1nF3t,16,30,20
http://t.co/Qb0V9ZQ3vC,LINK,0.0,27,36,30,Mighty No. 9 Signature Edition now available for pre-order! http://t.co/Qb0V9ZQ3vC http://t.co/5tRMUPHxTX,27,36,30
@Fabz693,USERNAME,0.0,0,2,0,Fabz693 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@delacruz7771,USERNAME,0.0,0,2,0,delacruz7771 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
official store,OTHER,0.0,18,17,17,RT amazon_movies: Check out the official trailer for FiftyShades http://t.co/ieDY7121iH &amp; explore the official store at amazon http://t.�,18,17,17
inaugural selection,OTHER,0.0,15,11,13,RT AmazonKindle: Check out the inaugural selection for our Young Adult Book Club: http://t.co/GKv4zwbCf2 #kindle,15,11,13
perfect day,OTHER,0.75,13,35,20,The last day of 2014 = the perfect day to hunt for fantastic bargains in Amazon's Year-End Deals: http://t.co/9WNNPiWCAk,13,35,20
@alz3eeem54,USERNAME,0.0,0,0,0,alz3eeem54 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@twinsington,USERNAME,0.0,0,0,0,twinsington early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Citi,USERNAME,0.0,8,11,9,For a limited time get 10% off select 4K Ultra HD TVs when using Citi ThankYou Points. Max discount of $400 http://t.co/dw3YePR5Qo,8,11,9
https://t.co/q0i5icySkD,LINK,0.0,21,29,23,Tax Day is tomorrow! We're giving away something you can use to help keep track of your finances in 2015 https://t.co/q0i5icySkD NoPurchNec,21,29,23
@Allyscoop,USERNAME,0.0,0,0,0,Allyscoop early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jwadams_sf,USERNAME,0.0,0,0,0,jwadams_sf early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@KristenBowie,USERNAME,0.0,0,1,0,KristenBowie early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
@forensicstamp,USERNAME,0.0,0,2,0,forensicstamp early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@laurenagorman,USERNAME,0.0,0,1,0,laurenagorman early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
@brenthillsr,USERNAME,0.0,0,0,0,brenthillsr early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@WVandresser,USERNAME,0.0,0,2,0,WVandresser early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@kstroble730,USERNAME,0.0,0,0,0,kstroble730 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
top nominees,OTHER,0.300000012,8,25,13,Ready for Sunday? Browse Oscar Central for sales on top nominees listen to soundtracks and watch trailers http://t.co/HHjqAqg7if,8,25,13
free month,OTHER,0.0,17,29,21,How much AmazonVideo HBO can you watch in a day? Try a free month of Amazon Prime to find out http://t.co/ULpY6d4YPV http://t.co/stvHOGATbq,17,29,21
@MWChin,USERNAME,0.0,0,2,0,MWChin early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@dlanprad,USERNAME,0.0,0,0,0,dlanprad early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
storybook form,OTHER,0.0,7,7,7,RT amazonappstore: A classic holiday tale comes to life in storybook form with Wubbzy's The Night Before Christmas#FreeAppoftheDay http:�,7,7,7
@teachergirl00,USERNAME,0.0,0,0,0,teachergirl00 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
amazing,OTHER,0.49000001,13,22,16,We have an amazing deal but have been sworn to secrecy. Hints when we can sneak them out. #AmazonMysteryDeal http://t.co/iVYh4xwrVU,13,22,16
@auntjenn,USERNAME,0.0,0,0,0,auntjenn early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@octaviosgd,USERNAME,0.0,0,0,0,octaviosgd early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
FAVORITE author,OTHER,0.600000024,7,16,10,RT craighmandy: amazon my FAVORITE author of all time who got me to open a book for the first time Roald Dahl #100Books,7,16,10
@JasonCarter805,USERNAME,0.0,0,2,0,JasonCarter805 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/H3BiaJsZVa,LINK,0.0,40,47,42,RT amazongames: Make sure your vote is heard for the new #MaddenCover! http://t.co/H3BiaJsZVa http://t.co/RmuCPHnYOV,40,47,42
@woundcarewisdom,USERNAME,0.0,0,1,0,woundcarewisdom early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,1,0
@mamuski,USERNAME,0.0,0,0,0,mamuski early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@JXMINIX,USERNAME,0.0,0,0,0,JXMINIX early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
fix-it project,OTHER,-0.230772555,7,18,10,Looking for a tool for Dad's latest fix-it project or a slick new shaver so he can toss out that one you gave him in 1995?,7,18,10
@wat4321,USERNAME,0.0,0,0,0,wat4321 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@KevinBVargas,USERNAME,0.0,0,2,0,KevinBVargas early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@abejita803,USERNAME,0.0,0,2,0,abejita803 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/8sM7ZCN4i6,LINK,0.0,14,46,25,RT GingerBen1: amazon has to be J. R. R. Tolkien #100Books http://t.co/8sM7ZCN4i6,14,46,25
@zachsutton06,USERNAME,0.0,0,0,0,zachsutton06 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Jason4breakfast,USERNAME,0.0,0,0,0,Jason4breakfast early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@slw600,USERNAME,0.0,0,0,0,slw600 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/C1eYne7fSp,LINK,0.0,29,53,37,.flo_tweet's new album �How Big How Blue How Beautiful' is now available on Amazon! http://t.co/C1eYne7fSp http://t.co/9yFH7Ju65a,29,53,37
@ArloaW,USERNAME,0.0,0,0,0,ArloaW early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@ahugo68,USERNAME,0.0,0,2,0,ahugo68 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@lvlinds,USERNAME,0.0,5,20,10,RT lvlinds: amazon Chicka Chicka Boom Boom! #100books I was obsessed as a kid,5,20,10
@MeiChouNY,USERNAME,0.0,0,2,0,MeiChouNY early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@afrodiziac80,USERNAME,0.0,0,2,0,afrodiziac80 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/jcLT3FFycq,LINK,0.0,7,24,12,You will find the first Black Friday Deal of the Day inside this bag: http://t.co/jcLT3FFycq (while supplies last) http://t.co/mXKWLsrKLf,7,24,12
@trinie23,USERNAME,0.0,0,0,0,trinie23 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/UUZ6WgRIQf,LINK,0.0,8,19,11,Looking to grab a last-minute Kindle Fire HDX? You're in luck because they are today's #DealOfTheDay http://t.co/UUZ6WgRIQf,8,19,11
@Ewallace1976,USERNAME,0.0,0,2,0,Ewallace1976 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@kudwafcs,USERNAME,0.0,0,0,0,kudwafcs early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@negarzipan,USERNAME,0.0,0,2,0,negarzipan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@DSweeneyV,USERNAME,0.0,0,2,0,DSweeneyV early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/fYubndk3vv.,LINK,0.0,1,5,2,dkny we're not offended but never?  http://t.co/fYubndk3vv.  laurkleiman props for the shout out.,1,5,2
@bengalsfan1807,USERNAME,0.0,0,0,0,bengalsfan1807 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/awsC0DBPxJ,LINK,0.0,37,54,42,RT AmazonKindle: The best books of April 2015: http://t.co/awsC0DBPxJ #kindle,37,54,42
http://t.co/IcQpFtsK4g,LINK,0.0,19,29,22,Today only save 36% on New Balance Fresh Foam v1 running shoes for women men and kids http://t.co/IcQpFtsK4g http://t.co/5sY7YHqflt,19,29,22
@unbreakablex,USERNAME,0.0,0,0,0,unbreakablex early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@deanna0409,USERNAME,0.0,0,2,0,deanna0409 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
concert experience,OTHER,0.220775872,11,18,13,RT amazonfire: Come hang out with us in Vegas. Enter for a chance to win #iHeartPoolParty Vegas concert experience: http://t.co/EqJ1ahCIQ6�,11,18,13
@CivGame,USERNAME,0.0,20,19,19,RT amazongames: Get CivGame: Beyond Earth for $24.99 #ShadowofMordor for $19.99 and much more with our Black Friday digital deals: http:�,20,19,19
@chelzy84,USERNAME,0.0,0,0,0,chelzy84 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@angelmeg,USERNAME,0.0,0,0,0,angelmeg early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@rodbmoser,USERNAME,0.0,0,0,0,rodbmoser early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
